	expr	job_title	location_company	name_company	salary	time	url	url_company
0	5年以上 本科或以上	智能交通产品经理 	广州	广东方纬科技有限公司	21-28万	14小时前	https://m.liepin.com/job/1919385403.shtml	https://m.liepin.com/company/7952002/
1	2年以上 本科或以上	高级智能产品分析师 	广州	名创优品	18-30万	13小时前	https://m.liepin.com/job/1914067473.shtml	https://m.liepin.com/company/8392675/
2	5年以上 本科或以上	智能家居产品总监 	广州-番禺区	广东金朋科技有限公司	面议	2019-05-05	https://m.liepin.com/job/1915609755.shtml	https://m.liepin.com/company/8306654/
3	3年以上 本科或以上	APP智能客服产品管理 	广州	广汽新能源汽车有限公司	16-28万	1个月前	https://m.liepin.com/job/1917717463.shtml	https://m.liepin.com/company/9264179/
4	3年以上 本科或以上	智能汽车产品规划经理 	广州-南沙区	广汽蔚来新能源汽车科技有限公司	面议	2019-04-28	https://m.liepin.com/job/1915051093.shtml	https://m.liepin.com/company/9550328/
5	3年以上 本科或以上	智能客服产品负责人 	广州-天河区	网易集团	面议	2019-04-30	https://m.liepin.com/job/1919565895.shtml	https://m.liepin.com/company/5964833/
6	3年以上 本科或以上	产品经理（智能客服） 	广州	广州云徙科技有限公司	19-30万	2019-05-08	https://m.liepin.com/job/1918132995.shtml	https://m.liepin.com/company/9392932/
7	10年以上 本科或以上	智能智造产品总监 	北京,广州,上海	国之重企 机械、工业互联	60-75万	2019-05-09	https://m.liepin.com/a/14411285.shtml	
8	5年以上 本科或以上	智能化产品经理 	深圳,广州,上海	某知名大型综合央企	75-105万	1个月前	https://m.liepin.com/a/13829219.shtml	
9	5年以上 本科或以上	智能硬件产品总监 	深圳,广州	国内领先的高新技术企业	48-72万	1个月前	https://m.liepin.com/a/13785485.shtml	
10	8年以上 本科或以上	研发总监(智能产品) 	深圳,广州	某技智能行业上市公司	37-67万	13小时前	https://m.liepin.com/a/13330041.shtml	
11	5年以上 本科或以上	产品经理（智能穿戴） 	广州	乐源智能手表	14-22万	2019-04-22	https://m.liepin.com/job/1914773576.shtml	https://m.liepin.com/company/8914045/
12	5年以上 本科或以上	产品总监-企业智能方向 	广州-天河区	今日头条	面议	4小时前	https://m.liepin.com/job/1918826437.shtml	https://m.liepin.com/company/7863078/
13	2年以上 本科或以上	产品经理（智能中台） 	广州-天河区	联通通信	7-16万	11小时前	https://m.liepin.com/job/1919350925.shtml	https://m.liepin.com/company/8208443/
14	经验不限 本科或以上	人工智能产品销售 	广州	英迈	12-22万	1个月前	https://m.liepin.com/job/1917496659.shtml	https://m.liepin.com/company/901598/
15	5年以上 大专或以上	产品经理（智能家居） 	广州-天河区	广州某云计算企业	22-34万	13小时前	https://m.liepin.com/a/14454165.shtml	
16	2年以上 本科或以上	产品经理（智能家居） 	广州	广州某光电科技股份有限公司	24-36万	13小时前	https://m.liepin.com/a/14256357.shtml	
17	5年以上 大专或以上	产品经理（智能家居） 	广州	广东某家云计算有限公司	18-28万	14小时前	https://m.liepin.com/a/14448187.shtml	
18	5年以上 本科或以上	智能服务产品专家/高级专家 	广州	德系新能源车联网公司	30-60万	昨天	https://m.liepin.com/a/14658743.shtml	
19	5年以上 大专或以上	产品经理（智能家居） 	广州-天河区	广东某家云计算有限公司	19-32万	前天	https://m.liepin.com/a/14437581.shtml	
20	3年以上 大专或以上	产品经理（智能硬件产品） 	广州	广州某科技公司	21-35万	前天	https://m.liepin.com/a/14619757.shtml	
21	3年以上 本科或以上	智能服务产品专家/高级专家 	上海,广州	某汽车有限公司	26-52万	2019-05-07	https://m.liepin.com/a/14664375.shtml	
22	5年以上 本科或以上	产品经理（智能化方向） 	广州	国内知名教育集团	30-40万	11小时前	https://m.liepin.com/a/14798569.shtml	
23	3年以上 本科或以上	智能推荐服务资深产品经理/专家 	广州	知名互联网科技企业	30-37万	14小时前	https://m.liepin.com/a/14299885.shtml	
24	5年以上 本科或以上	智能家居产品研发副总监 	广州-海珠区	实地房地产	面议	1个月前	https://m.liepin.com/job/1915772130.shtml	https://m.liepin.com/company/7862753/
25	2年以上 本科或以上	产品经理（智能化产品方向） 	广州-越秀区	申迪	15-30万	13小时前	https://m.liepin.com/job/1918926955.shtml	https://m.liepin.com/company/8067064/
26	5年以上 本科或以上	产品经理（智能化方向） 	广州	卓越教育集团	26-46万	昨天	https://m.liepin.com/job/1919685133.shtml	https://m.liepin.com/company/876848/
27	8年以上 本科或以上	嵌入式研发总监-智能产品 	广州	Michael Page	48-60万	5小时前	https://m.liepin.com/job/1919891589.shtml	https://m.liepin.com/company/1790705/
28	5年以上 本科或以上	产品经理（智能投顾产品） 	广州	广电运通金融电子	18-30万	13小时前	https://m.liepin.com/job/1919870967.shtml	https://m.liepin.com/company/8547388/
29	1年以上 大专或以上	硬件产品经理/智能硬件产品经理 	广州-天河区	广州市联舟电子产品有限公司	6-12万	2019-05-09	https://m.liepin.com/job/1919740223.shtml	https://m.liepin.com/company/9663416/
30	1年以上 大专或以上	品类开发主管（智能便携产品） 	广州-白云区	棒谷网络	10-14万	2019-05-09	https://m.liepin.com/job/1915728822.shtml	https://m.liepin.com/company/1282666/
31	5年以上 本科或以上	产品经理Leader-企业智能方向 	广州-天河区	今日头条	面议	5小时前	https://m.liepin.com/job/1918777627.shtml	https://m.liepin.com/company/7863078/
32	3年以上 大专或以上	产品企划经理（智能小家电） 	广州-番禺区	广州海科电子科技有限公司	12-24万	5小时前	https://m.liepin.com/job/1916065105.shtml	https://m.liepin.com/company/8195728/
33	5年以上 本科或以上	产品总监（信息智能化） 	广州,深圳,武汉	某独角兽企业	48-80万	昨天	https://m.liepin.com/a/14301763.shtml	
34	3年以上 本科或以上	智能推荐服务资深产品经理/专家 	广州-天河区	广州小鹏汽车科技有限公司	24-48万	2019-05-08	https://m.liepin.com/job/1918122255.shtml	https://m.liepin.com/company/8908817/
35	3年以上 本科或以上	K12智能教育产品销售总监 	广州	广州链基智能科技有限公司	24-48万	2019-04-20	https://m.liepin.com/job/1919336781.shtml	https://m.liepin.com/company/9567656/
36	2年以上 中专/中技或以上	物联网智能产品 国内销售专家 	广州-番禺区	广州市璟睿科技有限公司	6-12万	2019-04-24	https://m.liepin.com/job/1918322445.shtml	https://m.liepin.com/company/9474923/
37	3年以上 大专或以上	物联网/智能产品研发工程师 	广州,东莞,深圳	国内知名公司	17-26万	5小时前	https://m.liepin.com/a/14234065.shtml	
38	5年以上 大专或以上	产品经理（智能家居） 	广州	广东某家云计算有限公司	17-28万	前天	https://m.liepin.com/a/14712011.shtml	
39	3年以上 学历不限	人工智能产品经理 (MJ001078) 	广州	欢聚时代	26-52万	前天	https://m.liepin.com/job/1914690808.shtml	https://m.liepin.com/company/930104/
40	3年以上 本科或以上	产品经理（智能家居 物联网） 	广州	WEN-FXY某云计算大数据公司	24-39万	13小时前	https://m.liepin.com/a/14661047.shtml	
41	2年以上 学历不限	大客户销售（人工智能产品） 	广州-天河区	南京云问网络技术有限公司	13-26万	12小时前	https://m.liepin.com/job/1918462923.shtml	https://m.liepin.com/company/9253429/
42	3年以上 本科或以上	产品运营-智能服务事业部-广州 	广州-海珠区	科大讯飞	面议	1个月前	https://m.liepin.com/job/1918703499.shtml	https://m.liepin.com/company/4454894/
43	5年以上 本科或以上	商务拓展（智能催收产品）-01232 	广州-天河区	同盾科技	面议	昨天	https://m.liepin.com/job/1915376207.shtml	https://m.liepin.com/company/8166029/
44	5年以上 本科或以上	商务经理（智能催收产品）-01232 	广州-天河区	同盾科技	面议	昨天	https://m.liepin.com/job/1915387543.shtml	https://m.liepin.com/company/8166029/
45	10年以上 本科或以上	互联网智能服务产品副总监/资深专家 	广州-黄埔区	广州小鹏汽车科技有限公司	48-84万	2019-05-08	https://m.liepin.com/job/1919707553.shtml	https://m.liepin.com/company/8908817/
46	3年以上 大专或以上	大客户销售（AI人工智能产品） 	广州-天河区	南京云问网络技术有限公司	12-18万	12小时前	https://m.liepin.com/job/1918606727.shtml	https://m.liepin.com/company/9253429/
47	3年以上 本科或以上	高级销售经理（商用智能产品事业部） 	广州	佳都新太科技	面议	1个月前	https://m.liepin.com/job/1915121164.shtml	https://m.liepin.com/company/2115085/
48	5年以上 本科或以上	高级产品解决方案经理(智能安防) 	广州	广州广电银通金融电子科技有限公司	18-42万	1个月前	https://m.liepin.com/job/1914361418.shtml	https://m.liepin.com/company/9394603/
49	3年以上 本科或以上	产品经理（智能视频、人脸识别方向） 	广州	佳都新太科技	面议	2019-05-10	https://m.liepin.com/job/1915091385.shtml	https://m.liepin.com/company/2115085/
50	3年以上 大专或以上	电子硬件工程师(智能家居/手机/平板/手持产品) 	东莞,深圳,广州	东莞某外资电子公司	13-18万	14小时前	https://m.liepin.com/a/14789579.shtml	
51	10年以上 本科或以上	研发副总/技术总监（智能家居） 	广州	老板旗下2家上市企业	104-130万	5小时前	https://m.liepin.com/a/13884755.shtml	
52	10年以上 本科或以上	研发副总/技术总监（智能家居） 	广州	老板旗下2家上市企业	120-150万	5小时前	https://m.liepin.com/a/14732075.shtml	
53	5年以上 本科或以上	研发总监 	上海,北京,广州	A	112-140万	9小时前	https://m.liepin.com/a/14283373.shtml	
54	10年以上 本科或以上	智能驾驶专业总师 	广州	知名汽车企业	84-108万	13小时前	https://m.liepin.com/a/14504805.shtml	
55	3年以上 本科或以上	智能照明硬件开发工程师 	广州,佛山	广东某知名智能家居科技有限公司	18-24万	13小时前	https://m.liepin.com/a/14181355.shtml	
56	8年以上 本科或以上	智能家居事业部总经理 	广州,上海,合肥	LS	120-144万	14小时前	https://m.liepin.com/a/14531375.shtml	
57	5年以上 本科或以上	（智能制造）销售总监 	广州	广州某软件有限公司	36-60万	昨天	https://m.liepin.com/a/14711077.shtml	
58	3年以上 大专或以上	智能照明硬件开发工程师 	广州,深圳	知名家居公司	18-30万	昨天	https://m.liepin.com/a/14265355.shtml	
59	10年以上 本科或以上	智能服务副总监/资深专家 	广州	新能源汽车	78-117万	昨天	https://m.liepin.com/a/13732537.shtml	
0	3年以上 本科或以上	智能家居项目负责人 	佛山,深圳,广州	某大型家电公司	70-112万	昨天	https://m.liepin.com/a/14226277.shtml	
1	5年以上 本科或以上	产品总监（IOT） 	广州,佛山	知名500强科技企业	49-77万	前天	https://m.liepin.com/a/14144035.shtml	
2	4年以上 本科或以上	智能驾驶研究经理/ADAS开发 	北京,上海,广州	国内知名新能源主机厂	52-78万	前天	https://m.liepin.com/a/14608985.shtml	
3	5年以上 学历不限	智能家居总监 	广州,北京,上海	广东某知名上市家居企业	48-72万	前天	https://m.liepin.com/a/14650181.shtml	
4	5年以上 本科或以上	（智能制造）销售总监 	广州-番禺区	广州某软件科技股份有限公司	24-36万	2019-05-10	https://m.liepin.com/a/14710979.shtml	
5	10年以上 本科或以上	智能制造总监 	广州	*某知名工业物联网公司	72-90万	2019-04-29	https://m.liepin.com/a/14551015.shtml	
6	10年以上 本科或以上	互联网智能服务副总监 	广州-天河区	小鹏汽车	40-72万	2019-04-16	https://m.liepin.com/a/14246733.shtml	
7	5年以上 学历不限	（智能制造）销售总监 	广州	国内上市软件互联网公司	24-48万	1个月前	https://m.liepin.com/a/14025893.shtml	
8	2年以上 大专或以上	区域经理(智能温控） 	广州,深圳,佛山	广东某主营热泵、烘干机、空气能净水和空气净化等产品的研发公司	14-21万	昨天	https://m.liepin.com/a/14161259.shtml	
9	6年以上 本科或以上	智能家居硬件研发总监 	广州-番禺区	广东金朋科技有限公司	30-36万	2019-05-05	https://m.liepin.com/job/1916263005.shtml	https://m.liepin.com/company/8306654/
10	5年以上 本科或以上	人工智能和机器学习等五大职位 	深圳,广州,杭州	国内著名科技公司	120-144万	8小时前	https://m.liepin.com/a/14401323.shtml	
11	5年以上 本科或以上	人工智能和机器学习等五大职位 	深圳,广州,杭州	国内著名科技公司	120-144万	8小时前	https://m.liepin.com/a/14401325.shtml	
12	2年以上 大专或以上	区域经理（智能温控） 	广州,深圳,佛山	广东某智能热泵、净水和空气净化家电研发公司	13-19万	13小时前	https://m.liepin.com/a/14109349.shtml	
13	5年以上 本科或以上	欧美营销总监（智能家居） 	广州,深圳	广州某光电科技股份有限公司	36-72万	13小时前	https://m.liepin.com/a/14186201.shtml	
14	3年以上 本科或以上	产品专员 	广州,深圳	知名家居公司	12-18万	昨天	https://m.liepin.com/a/14265153.shtml	
15	2年以上 本科或以上	产品经理 	广州	国内某知名光电有限公司	13-19万	昨天	https://m.liepin.com/a/14265449.shtml	
16	5年以上 本科或以上	智能驾驶控制工程师/资深工程师 	广州-南沙区	世界500强企业集团	42-78万	2019-05-10	https://m.liepin.com/a/14725465.shtml	
17	3年以上 学历不限	产品经理 	广州-黄埔区	广州知名高新技术企业	12-18万	2019-05-09	https://m.liepin.com/a/14700625.shtml	
18	8年以上 本科或以上	营销主管/经理/总监（智能家居） 	广州-黄埔区	国内某高新技术企业	24-48万	2019-05-08	https://m.liepin.com/a/14562043.shtml	
19	5年以上 大专或以上	研发副总 	广州,上海	国内某大型上市企业	60-96万	2019-04-25	https://m.liepin.com/a/13320409.shtml	
20	5年以上 本科或以上	产品研发总监 	广州	国内某大型上市企业	120-135万	2019-04-25	https://m.liepin.com/a/14489817.shtml	
21	3年以上 本科或以上	结构工程师（智能机器人+六险一金） 	广州	乐源智能手表	10-19万	2019-04-22	https://m.liepin.com/job/1917437917.shtml	https://m.liepin.com/company/8914045/
22	5年以上 学历不限	营销经理/总监（智能家居方向） 	广州,深圳,东莞	国内民企	30-48万	1个月前	https://m.liepin.com/a/14227635.shtml	
23	8年以上 本科或以上	智能驾驶总监 	广州	互联网汽车	84-120万	1个月前	https://m.liepin.com/a/13817099.shtml	
24	3年以上 本科或以上	平台产品经理 	广州	广发证券	30-54万	昨天	https://m.liepin.com/job/1919839499.shtml	https://m.liepin.com/company/1421537/
25	5年以上 本科或以上	高级机械设计工程师 	广州-番禺区	广州第吉尔智能系统制造有限公司	面议	2019-05-07	https://m.liepin.com/job/1919444025.shtml	https://m.liepin.com/company/9870749/
26	8年以上 硕士或以上	研发总监 	广州	某智能科技发展有限公司	24-48万	2019-04-19	https://m.liepin.com/a/13621535.shtml	
27	3年以上 本科或以上	产品专员 	广东,广州	广州某知名智能家居公司	12-18万	1个月前	https://m.liepin.com/a/14159287.shtml	
28	2年以上 本科或以上	运营经理 	广州-海珠区	广州创梦空间人工智能科技有限公司	12-18万	1个月前	https://m.liepin.com/job/1915818788.shtml	https://m.liepin.com/company/9643565/
29	5年以上 本科或以上	售前技术支持总监 	广州-天河区	北京捷通华声科技股份有限公司	30-60万	3小时前	https://m.liepin.com/job/199903531.shtml	https://m.liepin.com/company/170982/
30	5年以上 本科或以上	产品经理-机器人 	广州-黄埔区	广州赛特智能科技有限公司	面议	11小时前	https://m.liepin.com/job/1917293185.shtml	https://m.liepin.com/company/9734237/
31	8年以上 本科或以上	大数据总监 	北京,广州	某知名能源上市公司	84-120万	13小时前	https://m.liepin.com/a/13803613.shtml	
32	8年以上 本科或以上	大数据总监 	北京,广州	某知名能源上市公司	96-132万	13小时前	https://m.liepin.com/a/14552019.shtml	
33	1年以上 本科或以上	算法工程师（SLAM/导航/运动控制/路径规划/调度） 	广州	广东某机器人有限公司	60-80万	13小时前	https://m.liepin.com/a/14376317.shtml	
34	8年以上 大专或以上	营销总监 	广州	国内国有企业	42-60万	13小时前	https://m.liepin.com/a/13375521.shtml	
35	3年以上 本科或以上	跨境电商负责人 	广州	广州某光电科技股份有限公司	24-48万	13小时前	https://m.liepin.com/a/14727677.shtml	
36	经验不限 学历不限	产品经理（AI方向） 	广州	广东生物上市公司	30-48万	昨天	https://m.liepin.com/a/14788165.shtml	
37	5年以上 本科或以上	营销总监 	广州	国内某知名光电有限公司	24-42万	昨天	https://m.liepin.com/a/14186807.shtml	
38	2年以上 本科或以上	产品经理（AI方向） 	广州-天河区,广州-黄埔区	广州某生物科技公司	24-36万	昨天	https://m.liepin.com/a/14774913.shtml	
39	3年以上 本科或以上	嵌入式硬件工程师 	广州-黄埔区	国内知名猎头公司	13-18万	昨天	https://m.liepin.com/a/14704923.shtml	
40	5年以上 本科或以上	资深业务分析专家（经理级） 	广州,佛山	某知名股份制银行信用卡中心	36-46万	昨天	https://m.liepin.com/a/13360967.shtml	
41	3年以上 本科或以上	跨境电商负责人 	广州-黄埔区	新三板上市产研销一体高端光学工艺制造商	24-48万	昨天	https://m.liepin.com/a/14770385.shtml	
42	5年以上 本科或以上	资深嵌入式软件工程师（IOT） 	佛山-顺德区,广州	知名500强科技企业	36-60万	前天	https://m.liepin.com/a/14035959.shtml	
43	3年以上 大专或以上	销售代表 	广州-南沙区	新兴科技企业	6-11万	前天	https://m.liepin.com/a/14727603.shtml	
44	3年以上 本科或以上	海外营销（跨境电商）经理 	广州	广州某上市企业	22-43万	2019-05-10	https://m.liepin.com/a/14728099.shtml	
45	3年以上 本科或以上	跨境电商负责人 	广州	全球性高新技术企业	24-48万	2019-05-10	https://m.liepin.com/a/14727115.shtml	
46	8年以上 本科或以上	集团制造技术总监 	广州	广州一大型外资新能源企业	42-48万	2019-05-08	https://m.liepin.com/a/14566013.shtml	
47	5年以上 学历不限	智能驾舱交互设计师 	上海,杭州,广州	知名车联网公司	26-52万	2019-05-07	https://m.liepin.com/a/14646975.shtml	
48	3年以上 学历不限	数据产品高级专家 	广州,佛山	Talent Express-G	35-42万	2019-05-06	https://m.liepin.com/a/14164105.shtml	
49	3年以上 本科或以上	人工智能开发工程师 	上海,北京,广州	某机器人科技有限有限公司	36-60万	2019-05-01	https://m.liepin.com/a/13633789.shtml	
50	3年以上 学历不限	销售 	广州	某知名企业	36-60万	2019-04-29	https://m.liepin.com/a/14245163.shtml	
51	8年以上 本科或以上	售前总监 	北京,广州,上海	国内某知名AI金融科技公司	50-81万	2019-04-22	https://m.liepin.com/a/14421137.shtml	
52	3年以上 大专或以上	结构工程师（智能硬件） 	广州-黄埔区	乐源智能手表	12-22万	2019-04-22	https://m.liepin.com/job/1915754768.shtml	https://m.liepin.com/company/8914045/
53	2年以上 本科或以上	BI项目经理/产品经理 	深圳,广州	深圳一线互联网公司 	32-64万	2019-04-17	https://m.liepin.com/a/14332021.shtml	
54	5年以上 大专或以上	市场总监 	深圳,广州	深圳南山科技园某上市企业	30-48万	1个月前	https://m.liepin.com/a/13239345.shtml	
55	5年以上 本科或以上	研发总监（机器人、AI，针对电力行业的机器人产品） 	广州	中科凯创	42-70万	1个月前	https://m.liepin.com/a/13496359.shtml	
56	8年以上 本科或以上	工业设计总监 	广东,广州,深圳	知名电子制造业上市公司	84-96万	1个月前	https://m.liepin.com/a/13439087.shtml	
57	1年以上 大专或以上	品牌招商专员 	广州-海珠区	国内某知名网络营销公司	6-10万	1个月前	https://m.liepin.com/a/13364603.shtml	
58	3年以上 本科或以上	硬件产品经理 	广州	广州油菜花信息科技有限公司	18-28万	4小时前	https://m.liepin.com/job/1914991105.shtml	https://m.liepin.com/company/9576913/
59	5年以上 本科或以上	产品经理 	广州	黑格智能 黑格科技	24-36万	12小时前	https://m.liepin.com/job/1915805594.shtml	https://m.liepin.com/company/8774273/
0	5年以上 本科或以上	售前技术支持总监 	广州-天河区	北京捷通华声科技股份有限公司广州分公司	30-60万	13小时前	https://m.liepin.com/job/1911111249.shtml	https://m.liepin.com/company/9365698/
1	3年以上 本科或以上	ZigBee网关硬件开发工程师 	广州,佛山	广东某知名智能家居科技有限公司	18-24万	13小时前	https://m.liepin.com/a/14181251.shtml	
2	8年以上 本科或以上	大客户营销咨询副总经理 	广州	品友互动	18-36万	22小时前	https://m.liepin.com/job/1919733599.shtml	https://m.liepin.com/company/1157027/
3	3年以上 本科或以上	产品经理 	广州	广州淦源智能科技有限公司	14-22万	昨天	https://m.liepin.com/job/1919572319.shtml	https://m.liepin.com/company/10029373/
4	3年以上 本科或以上	产品经理 	广州	广州某智能信息科技有限公司	16-22万	前天	https://m.liepin.com/a/13570495.shtml	
5	5年以上 本科或以上	AI 高级产品经理 	广州-番禺区,广州-天河区	广州某智能服务机器人公司	32-45万	前天	https://m.liepin.com/a/14713615.shtml	
6	10年以上 本科或以上	智能驾驶专业总师 	广州	广汽研究院	面议	2019-05-09	https://m.liepin.com/job/1916820157.shtml	https://m.liepin.com/company/8037646/
7	5年以上 本科或以上	产品经理 	广州-黄埔区	广州科密智能科技有限公司	12-24万	2019-05-08	https://m.liepin.com/job/1918283915.shtml	https://m.liepin.com/company/9163647/
8	8年以上 硕士或以上	研发总监 	广州	中科开创（广州）智能科技发展有限公司	24-48万	2019-04-28	https://m.liepin.com/job/1916892623.shtml	https://m.liepin.com/company/9740318/
9	3年以上 本科或以上	嵌入式硬件工程师 	广州	某高科技产品公司	14-22万	2019-04-22	https://m.liepin.com/a/14379797.shtml	
10	2年以上 大专或以上	销售经理 	广州	某知名人工智能互联网公司	12-14万	1个月前	https://m.liepin.com/a/14100675.shtml	
11	7年以上 本科或以上	销售总监 	广州,北京	国内首批人工智能大数据公司	36-60万	1个月前	https://m.liepin.com/a/13927837.shtml	
12	8年以上 本科或以上	销售总监 	广州,北京	国内首批人工智能大数据公司	18-36万	1个月前	https://m.liepin.com/a/13612151.shtml	
13	3年以上 本科或以上	硬件产品经理 	广州	广州油菜花信息科技有限公司	18-30万	1个月前	https://m.liepin.com/job/1914991116.shtml	https://m.liepin.com/company/8598370/
14	10年以上 硕士或以上	自动驾驶系统架构高级经理 	广州	某知名自动驾驶主机厂企业（创业/合资/国企）	75-105万	4小时前	https://m.liepin.com/a/13580379.shtml	
15	3年以上 本科或以上	产品经理 	珠海,广州,深圳	某知名物联网公司	26-39万	4小时前	https://m.liepin.com/a/14238501.shtml	
16	3年以上 本科或以上	教育产品经理 	广州-南沙区	暗物智能科技（广州）有限公司	15-30万	6小时前	https://m.liepin.com/job/1918704679.shtml	https://m.liepin.com/company/9671912/
17	3年以上 大专或以上	买手 	广州	某大型连锁企业	14-24万	8小时前	https://m.liepin.com/a/13340415.shtml	
18	5年以上 本科或以上	视觉设计专家 	广州	某上市人力资源公司	60-75万	11小时前	https://m.liepin.com/a/14384309.shtml	
19	5年以上 大专或以上	解决方案经理 	广州-天河区	国内某科技股份有限公司	18-22万	11小时前	https://m.liepin.com/a/13796673.shtml	
20	2年以上 大专或以上	PIE工程师 	广州-黄埔区	广州赛特智能科技有限公司	7-12万	11小时前	https://m.liepin.com/job/1916614221.shtml	https://m.liepin.com/company/9734237/
21	经验不限 学历不限	DQA工程师 	广州-黄埔区	广州赛特智能科技有限公司	10-12万	11小时前	https://m.liepin.com/job/1918365855.shtml	https://m.liepin.com/company/9734237/
22	5年以上 本科或以上	研发经理-AI机器人 	广州	广州赛特智能科技有限公司	面议	11小时前	https://m.liepin.com/job/1919704349.shtml	https://m.liepin.com/company/9734237/
23	2年以上 本科或以上	质量工程师 	广州-黄埔区	广州赛特智能科技有限公司	10-14万	11小时前	https://m.liepin.com/job/1919045067.shtml	https://m.liepin.com/company/9734237/
24	2年以上 大专或以上	ID设计师（3D打印） 	广州	黑格智能 黑格科技	7-12万	12小时前	https://m.liepin.com/job/1917676743.shtml	https://m.liepin.com/company/8774273/
25	2年以上 大专或以上	产品工艺工程师 	广州	黑格智能 黑格科技	7-10万	12小时前	https://m.liepin.com/job/1918924715.shtml	https://m.liepin.com/company/8774273/
26	3年以上 本科或以上	产品设计师 	广州	黑格智能 黑格科技	12-18万	12小时前	https://m.liepin.com/job/1918557181.shtml	https://m.liepin.com/company/8774273/
27	3年以上 大专或以上	结构部科长/结构工程师 	广东,广州,深圳	 某汽车部件有限公司	21-31万	12小时前	https://m.liepin.com/a/14708063.shtml	
28	4年以上 本科或以上	产品经理 	广州-黄埔区	某供应链科技有限公司	17-23万	13小时前	https://m.liepin.com/a/14786747.shtml	
29	3年以上 本科或以上	产品经理 	广州-天河区	广东和讯创智智能科技股份有限公司	10-18万	13小时前	https://m.liepin.com/job/1918300941.shtml	https://m.liepin.com/company/9180075/
30	3年以上 本科或以上	嵌入式工程师 	广州-天河区	广东和讯创智智能科技股份有限公司	12-18万	13小时前	https://m.liepin.com/job/1918301067.shtml	https://m.liepin.com/company/9180075/
31	2年以上 本科或以上	硬件产品经理 	上海,深圳,广州	某汽车电子企业	28-42万	13小时前	https://m.liepin.com/a/12810643.shtml	
32	4年以上 本科或以上	电商ERP产品经理 	广州	大型供应链集团	19-26万	13小时前	https://m.liepin.com/a/14680131.shtml	
33	2年以上 大专或以上	产品工艺工程师（3D打印） 	广州	黑格智能 黑格科技	7-10万	13小时前	https://m.liepin.com/job/1917677655.shtml	https://m.liepin.com/company/8774273/
34	10年以上 本科或以上	CTO 	广州	国内大型电商公司	96-144万	13小时前	https://m.liepin.com/a/13649747.shtml	
35	3年以上 大专或以上	汽车电子工程师 	浙江,广州	著名汽车电子公司	17-22万	14小时前	https://m.liepin.com/a/13859293.shtml	
36	3年以上 本科或以上	硬件产品经理 	广州	广州***信息科技有限公司	19-39万	昨天	https://m.liepin.com/a/13795479.shtml	
37	5年以上 本科或以上	高级产品设计师 	广州	黑格智能 黑格科技	18-30万	昨天	https://m.liepin.com/job/1918555483.shtml	https://m.liepin.com/company/8774273/
38	3年以上 大专或以上	ZigBee网关硬件开发工程师 	广州,深圳	知名家居公司	18-30万	昨天	https://m.liepin.com/a/14265315.shtml	
39	5年以上 本科或以上	终端产品经理（车联网） 	上海,北京,广州	汽车	24-48万	昨天	https://m.liepin.com/a/14703887.shtml	
40	3年以上 本科或以上	产品开发经理 	广东,深圳,广州	某大型电子控股企业	19-26万	昨天	https://m.liepin.com/a/14697631.shtml	
41	2年以上 本科或以上	产品经理（移动互联网应用方向） 	广州-黄埔区	广州博冠光电科技股份有限公司	12-18万	前天	https://m.liepin.com/job/1919116629.shtml	https://m.liepin.com/company/7940545/
42	8年以上 大专或以上	公共安全产品销售总监 	广州-黄埔区	杰创智能科技股份有限公司	26-39万	前天	https://m.liepin.com/job/1917580383.shtml	https://m.liepin.com/company/8643525/
43	2年以上 大专或以上	公共安全产品销售经理 	广州-黄埔区	杰创智能科技股份有限公司	13-26万	前天	https://m.liepin.com/job/1917580367.shtml	https://m.liepin.com/company/8643525/
44	2年以上 本科或以上	亚马逊音源产品开发 	广州	广州海葳特科技有限公司	10-18万	前天	https://m.liepin.com/job/1917625847.shtml	https://m.liepin.com/company/9189185/
45	8年以上 本科或以上	研发总监/医疗器械研发总监 	广州-黄埔区	广州医软智能科技有限公司	24-60万	2019-05-10	https://m.liepin.com/job/1919760919.shtml	https://m.liepin.com/company/8797481/
46	3年以上 大专或以上	产品经理 	广州	广州富锐智能科技有限公司	10-12万	2019-05-09	https://m.liepin.com/job/1916432747.shtml	https://m.liepin.com/company/9497111/
47	5年以上 本科或以上	大客户营销顾问(KA Marketing Consultant) 	广州	品友互动	12-24万	2019-05-09	https://m.liepin.com/job/1919731111.shtml	https://m.liepin.com/company/1157027/
48	8年以上 本科或以上	客户总监(AD) 	广州	品友互动	18-30万	2019-05-09	https://m.liepin.com/job/1919733775.shtml	https://m.liepin.com/company/1157027/
49	3年以上 本科或以上	高级产品经理（机器人方向） 	广州	某互联网公司（房地产全网营销）	18-30万	2019-05-08	https://m.liepin.com/a/13905641.shtml	
50	5年以上 本科或以上	车联网信息安全设计 	广州-花都区	大型汽车主机厂	26-39万	2019-05-08	https://m.liepin.com/a/13916131.shtml	
51	3年以上 本科或以上	嵌入式系统开发 	广州-番禺区	广州第吉尔智能系统制造有限公司	18-36万	2019-05-07	https://m.liepin.com/job/1918381907.shtml	https://m.liepin.com/company/9870749/
52	8年以上 学历不限	电商ERP产品经理 	广州,深圳	***公司	22-30万	2019-05-06	https://m.liepin.com/a/14643063.shtml	
53	3年以上 本科或以上	业务分析岗（数据应用） 	广州,佛山	Talent Express-G	36-45万	2019-05-06	https://m.liepin.com/a/14277009.shtml	
