	expr	job_title	location_company	name_company	salary	time	url	url_company
8	3年以上 大专或以上	深圳、广州--高级销售经理（SaaS/大数据/C轮） 	深圳,广州	国内某知名软件公司（SaaS/大数据/C 轮融资/独角兽企业	36-71万	13小时前	https://m.liepin.com/a/13739929.shtml	
9	3年以上 本科或以上	Android开发(物联网智能设备) 	深圳-盐田区	深圳码隆科技有限公司	面议	13小时前	https://m.liepin.com/job/1917438571.shtml	https://m.liepin.com/company/8526399/
10	1年以上 本科或以上	软件实施工程师 	深圳	深圳市龙控智能技术有限公司	7-10万	13小时前	https://m.liepin.com/job/1918233363.shtml	https://m.liepin.com/company/8530361/
11	5年以上 学历不限	系统工程师 - 智能楼宇 	北京,上海,深圳	美资高科技创业平台	42-70万	14小时前	https://m.liepin.com/a/13642131.shtml	
12	1年以上 本科或以上	项目经理 	深圳-福田区	深圳市有鱼智能科技有限公司	面议	14小时前	https://m.liepin.com/job/1919631261.shtml	https://m.liepin.com/company/9360482/
13	经验不限 本科或以上	智慧路灯杆结构设计工程师 	深圳-南山区	日海智能科技股份有限公司	7-12万	14小时前	https://m.liepin.com/job/1919031261.shtml	https://m.liepin.com/company/1935557/
14	2年以上 本科或以上	售前技术支持工程师 	深圳	日海智能科技股份有限公司	8-12万	14小时前	https://m.liepin.com/job/1917585337.shtml	https://m.liepin.com/company/1935557/
15	11年以上 本科或以上	数据中心解决方案规划专家 	北京,上海,深圳	某大型500强	121-143万	14小时前	https://m.liepin.com/a/14045615.shtml	
16	3年以上 本科或以上	销售经理（北京） 	深圳	蓝凌软件	8-16万	14小时前	https://m.liepin.com/job/1918959083.shtml	https://m.liepin.com/company/864375/
17	5年以上 本科或以上	2B行业商业设计高级咨询师 	深圳	某世界500强企业	24-36万	14小时前	https://m.liepin.com/a/13944253.shtml	
18	3年以上 本科或以上	射频工程师/天线工程师 	广东,深圳,北京	国内某知名手机厂商	37-60万	14小时前	https://m.liepin.com/a/14792983.shtml	
19	5年以上 本科或以上	全国销售总监 	北京,上海,深圳	某知名上市英语辅导公司	60-72万	14小时前	https://m.liepin.com/a/14060485.shtml	
20	3年以上 本科或以上	天线专家/工程师 	北京,青岛,深圳	知名手机公司	39-65万	14小时前	https://m.liepin.com/a/13476315.shtml	
21	5年以上 大专或以上	无人机高级销售（上海、深圳） 	上海,深圳	国内知名无人机、机器人高新企业	10-16万	14小时前	https://m.liepin.com/a/14653237.shtml	
