	expr	job_title	location_company	name_company	salary	time	url	url_company
39	3年以上 本科或以上	高级解决方案经理 	上海	中国联合网络通信有限公司网络技术研究院	30-60万	前天	https://m.liepin.com/job/1915817743.shtml	https://m.liepin.com/company/9715735/
40	5年以上 本科或以上	Competitor Analysis Engineer/竞品分析（硬件） 	上海	霍尼韦尔（中国）有限公司	15-24万	前天	https://m.liepin.com/job/1919470723.shtml	https://m.liepin.com/company/3449029/
41	3年以上 本科或以上	医学主管/高级经理（慢病、康复） 	上海-浦东新区	上海爱达品智人工智能科技有限公司	面议	前天	https://m.liepin.com/job/1918627893.shtml	https://m.liepin.com/company/9785611/
42	3年以上 本科或以上	FAE工程师 	上海	艾普柯微电子（上海）有限公司	12-18万	前天	https://m.liepin.com/job/1918818311.shtml	https://m.liepin.com/company/8967105/
43	3年以上 本科或以上	项目经理 	上海-浦东新区	南京硅基智能科技有限公司	18-42万	前天	https://m.liepin.com/job/1919014063.shtml	https://m.liepin.com/company/9410150/
44	1年以上 大专或以上	嵌入式测试工程师 	上海-普陀区	饿了么	12-36万	2019-05-12	https://m.liepin.com/job/1918597615.shtml	https://m.liepin.com/company/2778803/
45	3年以上 本科或以上	硬件测试工程师 	上海-普陀区	饿了么	18-48万	2019-05-12	https://m.liepin.com/job/1919043607.shtml	https://m.liepin.com/company/2778803/
46	5年以上 本科或以上	云计算事业部-解决方案架构师 	上海	Baidu	面议	2019-05-09	https://m.liepin.com/job/1915870063.shtml	https://m.liepin.com/company/884492/
47	5年以上 本科或以上	工艺经理 	上海	上海中科深江电动车辆有限公司	20-30万	2019-05-09	https://m.liepin.com/job/1915021568.shtml	https://m.liepin.com/company/7904505/
48	经验不限 博士或以上	集成电路高级工程师(职位编号：29) 	上海	上海航天电子	24-30万	2019-05-09	https://m.liepin.com/job/1913830193.shtml	https://m.liepin.com/company/8241673/
49	3年以上 学历不限	机床工艺调试 	上海	罗夯智能科技（上海）有限公司	7-12万	2019-05-09	https://m.liepin.com/job/1910317526.shtml	https://m.liepin.com/company/9284712/
50	10年以上 本科或以上	资深研发工程师 	上海-奉贤区	上海寅唯讯包装机械有限公司	面议	2019-05-08	https://m.liepin.com/job/1916331743.shtml	https://m.liepin.com/company/9437442/
51	经验不限 本科或以上	车联网安全 	上海-徐汇区	工业互联网创新中心（上海）有限公司	12-18万	2019-05-08	https://m.liepin.com/job/1918706621.shtml	https://m.liepin.com/company/9102169/
52	1年以上 本科或以上	意大利站亚马逊运营 	上海	生迪智慧	7-14万	2019-05-08	https://m.liepin.com/job/1914483441.shtml	https://m.liepin.com/company/8751543/
53	1年以上 本科或以上	亚马逊运营 	上海	生迪智慧	10-19万	2019-05-08	https://m.liepin.com/job/1914438684.shtml	https://m.liepin.com/company/8751543/
54	3年以上 本科或以上	客户经理（智能制造） 	上海-浦东新区	Haier融资租赁	面议	2019-05-08	https://m.liepin.com/job/197937800.shtml	https://m.liepin.com/company/8923460/
55	10年以上 本科或以上	智能制造咨询顾问（信息化方向） 	上海	三菱电机	12-24万	2019-05-08	https://m.liepin.com/job/1919690677.shtml	https://m.liepin.com/company/2361099/
56	经验不限 硕士或以上	行业研究员（区块链、大数据方向） 	上海	链极智能科技（上海）有限公司	面议	2019-05-07	https://m.liepin.com/job/1918577263.shtml	https://m.liepin.com/company/9608883/
57	3年以上 大专或以上	楼宇自控工程师 	上海	上海灵博智能科技有限公司	12-18万	2019-05-07	https://m.liepin.com/job/1919473829.shtml	https://m.liepin.com/company/9538771/
58	2年以上 本科或以上	专利专员（创新业务部-数字卫生） 	上海	秒针信息技术有限公司	8-18万	2019-05-06	https://m.liepin.com/job/1917404079.shtml	https://m.liepin.com/company/1830712/
59	2年以上 硕士或以上	深度学习算法工程师 	上海-浦东新区	珊口（上海）智能科技有限公司	24-60万	2019-05-06	https://m.liepin.com/job/1915241857.shtml	https://m.liepin.com/company/9257229/
0	8年以上 本科或以上	市场品牌总监 	上海-浦东新区	珊口（上海）智能科技有限公司	35-63万	2019-05-06	https://m.liepin.com/job/1916406351.shtml	https://m.liepin.com/company/9257229/
1	5年以上 大专或以上	渠道销售经理（华东区） 	上海-浦东新区	珊口（上海）智能科技有限公司	面议	2019-05-06	https://m.liepin.com/job/1916416081.shtml	https://m.liepin.com/company/9257229/
