	expr	job_title	location_company	name_company	salary	time	url	url_company
15	3年以上 本科或以上	销售总监/大客户经理 	上海,杭州	某智能驾驶系统有限公司	48-72万	前天	https://m.liepin.com/a/14377131.shtml	
16	5年以上 本科或以上	域控制器工程师/经理 	杭州	某智能驾驶系统有限公司	30-60万	前天	https://m.liepin.com/a/14377113.shtml	
17	5年以上 本科或以上	嵌入式软件工程师 	杭州-西湖区	中正科技	10-18万	前天	https://m.liepin.com/job/1918775281.shtml	https://m.liepin.com/company/8169503/
18	5年以上 学历不限	销售代表 	杭州-西湖区	网新科技	11-14万	前天	https://m.liepin.com/job/1916360555.shtml	https://m.liepin.com/company/7872331/
19	2年以上 本科或以上	高级运营经理 	杭州	颐高	10-12万	前天	https://m.liepin.com/job/1917739883.shtml	https://m.liepin.com/company/5226840/
20	3年以上 大专或以上	结构设计工程师 	杭州,宁波,苏州	某智能家电企业	18-26万	前天	https://m.liepin.com/a/14513163.shtml	
21	7年以上 本科或以上	钉钉(DingTalk)-数据分析专家（BI）-商业智能 	杭州	阿里巴巴	面议	前天	https://m.liepin.com/job/1915295641.shtml	https://m.liepin.com/company/1072424/
22	3年以上 本科或以上	机器学习开发-java 	上海,杭州,深圳	国内某领跑区块链人工智能等新技术科技公司	36-60万	前天	https://m.liepin.com/a/14434807.shtml	
23	5年以上 本科或以上	高级软件质量管理工程师/SQA(003606) 	杭州	维沃移动通信有限公司（vivo智能手机）	36-60万	前天	https://m.liepin.com/job/1919800063.shtml	https://m.liepin.com/company/4787049/
24	10年以上 本科或以上	资深大客户销售- 政府/医药行业 	杭州-滨江区	火石创造	24-48万	2019-05-12	https://m.liepin.com/job/1917338661.shtml	https://m.liepin.com/company/8583359/
25	3年以上 本科或以上	 音频算法工程师 	杭州-西湖区	福州瑞芯微电子股份有限公司	面议	2019-05-12	https://m.liepin.com/job/1917587991.shtml	https://m.liepin.com/company/9113287/
26	5年以上 本科或以上	阿里云智能-开发者运营专家-杭州 	杭州	阿里巴巴	面议	2019-05-11	https://m.liepin.com/job/1919251419.shtml	https://m.liepin.com/company/1072424/
27	4年以上 大专或以上	资深Java研发工程师 	杭州	当虹科技	面议	2019-05-10	https://m.liepin.com/job/1912630508.shtml	https://m.liepin.com/company/8190303/
28	5年以上 本科或以上	云平台运维专家 	杭州	某智能安防公司	60-90万	2019-05-10	https://m.liepin.com/a/14725165.shtml	
29	3年以上 大专或以上	市场专员（欧美市场） 	杭州-滨江区	凤凰光学股份有限公司	12-18万	2019-05-10	https://m.liepin.com/job/1917741493.shtml	https://m.liepin.com/company/8957250/
30	3年以上 本科或以上	市场经理（欧美市场） 	杭州-滨江区	凤凰光学股份有限公司	12-19万	2019-05-10	https://m.liepin.com/job/1917710585.shtml	https://m.liepin.com/company/8957250/
31	3年以上 大专或以上	市场专员（欧美市场） 	杭州	凤凰光学股份有限公司	12-18万	2019-05-10	https://m.liepin.com/job/1917741491.shtml	https://m.liepin.com/company/8957250/
32	5年以上 本科或以上	销售经理/大客户经理 	杭州,上海	某自动化智能系统有限公司	25-51万	2019-05-10	https://m.liepin.com/a/14336613.shtml	
33	2年以上 本科或以上	域控制器系统工程师/经理 	杭州	某自动化智能系统有限公司	30-60万	2019-05-10	https://m.liepin.com/a/13240173.shtml	
34	8年以上 本科或以上	零售通-智慧门店-消费者运营高级专家 	杭州	阿里巴巴	面议	2019-05-10	https://m.liepin.com/job/1919769035.shtml	https://m.liepin.com/company/1072424/
35	3年以上 本科或以上	C++服务器工程师 	杭州	杭州奥匹科机器人科技有限公司	22-36万	2019-05-10	https://m.liepin.com/job/1919767493.shtml	https://m.liepin.com/company/9608690/
36	3年以上 本科或以上	CBU技术部-资深java开发工程师-开放平台 	杭州	阿里巴巴	面议	2019-05-10	https://m.liepin.com/job/1919751231.shtml	https://m.liepin.com/company/1072424/
37	2年以上 学历不限	数据分析师 	杭州	智能金融公司	24-48万	2019-05-10	https://m.liepin.com/a/13279873.shtml	
38	2年以上 大专或以上	货柜机销售经理 	杭州	川山甲	面议	2019-05-10	https://m.liepin.com/job/1918961739.shtml	https://m.liepin.com/company/8273746/
39	3年以上 本科或以上	人工智能实验室-自动驾驶软件研发工程师/技术专家-GUI 	杭州	阿里巴巴	面议	2019-05-10	https://m.liepin.com/job/1919544437.shtml	https://m.liepin.com/company/1072424/
