	expr	job_title	location_company	name_company	salary	time	url	url_company
13	5年以上 学历不限	主设计师/设计主管 	广州,深圳,上海	国内某知名品牌公司	18-24万	昨天	https://m.liepin.com/a/14740647.shtml	
14	3年以上 大专或以上	产品经理 	北京,上海,广州	某知名互联网企业	28-49万	昨天	https://m.liepin.com/a/14613601.shtml	
15	3年以上 大专或以上	产品经理-总监（商城、商旅项目） 	广州	伯渡	18-42万	昨天	https://m.liepin.com/job/1919148095.shtml	https://m.liepin.com/company/8062150/
16	2年以上 大专或以上	产品运营专员 	广州-天河区	广州聚房宝网络科技股份有限公司	10-13万	昨天	https://m.liepin.com/job/1919179737.shtml	https://m.liepin.com/company/9093209/
17	10年以上 本科或以上	HG 家居事业部总监 	广州	UX168	面议	昨天	https://m.liepin.com/job/1918257309.shtml	https://m.liepin.com/company/8805672/
18	1年以上 学历不限	大数据工程师 	广州	合肥某知名上市公司	18-36万	昨天	https://m.liepin.com/a/14227739.shtml	
19	8年以上 本科或以上	运营总监 	广州-黄埔区	运营总监招聘	29-48万	昨天	https://m.liepin.com/a/14361475.shtml	
20	5年以上 本科或以上	数字营销及消费者运营经理 	广州	广东某某某某股份有限公司	48-72万	昨天	https://m.liepin.com/a/14662651.shtml	
21	8年以上 本科或以上	产品副总 	北京-海淀区,上海-长宁区,广州-白云区	国内某知名互联网公司	98-126万	昨天	https://m.liepin.com/a/14226029.shtml	
22	8年以上 本科或以上	高级总监（产品端） 	北京-海淀区,上海-闵行区,广州-白云区	国内某知名互联网公司	84-119万	昨天	https://m.liepin.com/a/14225897.shtml	
23	8年以上 本科或以上	CTO 	上海,北京,广州	某大型自营电商平台	60-72万	昨天	https://m.liepin.com/a/13626135.shtml	
24	5年以上 本科或以上	产品总监 	厦门,杭州,广州	国内知名互联网租车公司	42-78万	昨天	https://m.liepin.com/a/14713673.shtml	
25	3年以上 大专或以上	社交产品经理 	广州-越秀区	海南大圣娱乐有限公司	12-24万	昨天	https://m.liepin.com/job/1919115095.shtml	https://m.liepin.com/company/9996995/
26	5年以上 本科或以上	产品中心负责人 	广州	国内知名游戏直播平台	60-99万	昨天	https://m.liepin.com/a/14611295.shtml	
27	5年以上 本科或以上	商用行业方案售前（ IOT Solution Pre-sales） 	广州	Lenovo	面议	昨天	https://m.liepin.com/job/1919344971.shtml	https://m.liepin.com/company/1365319/
28	5年以上 本科或以上	产品总监 	广州	广州某化妆品公司	54-72万	前天	https://m.liepin.com/a/14596239.shtml	
29	8年以上 本科或以上	平台运营COO 	广州-白云区	广州某化妆品公司	84-108万	前天	https://m.liepin.com/a/14608473.shtml	
