	expr	job_title	location_company	name_company	salary	time	url	url_company
14	2年以上 本科或以上	产品经理 	上海,北京,杭州	某知名新闻娱乐公司	24-48万	1个月前	https://m.liepin.com/a/13913581.shtml	
15	1年以上 学历不限	行业产品专家 	杭州,上海,北京	某知名互联网	42-84万	1个月前	https://m.liepin.com/a/13913153.shtml	
16	经验不限 学历不限	产品总监 	北京,杭州,上海	某知名互联网公司	120-144万	1个月前	https://m.liepin.com/a/13817537.shtml	
17	8年以上 本科或以上	产品总监 	北京,杭州,上海	大型互联网电商公司	54-90万	1个月前	https://m.liepin.com/a/13911059.shtml	
18	3年以上 本科或以上	数据开发 	杭州,北京,上海	国内知名金融企业	30-60万	1个月前	https://m.liepin.com/a/13909009.shtml	
19	7年以上 本科或以上	供应链产品专家 	杭州	国内TOP互联网集团	36-72万	1个月前	https://m.liepin.com/a/13365507.shtml	
20	5年以上 学历不限	资深智能硬件产品经理-智能硬件 	北京,杭州,上海	某知名互联网企业	72-108万	1个月前	https://m.liepin.com/a/13725661.shtml	
21	4年以上 大专或以上	运营经理 	杭州,上海	某大型电商公司	32-65万	1个月前	https://m.liepin.com/a/13251377.shtml	
22	5年以上 大专或以上	产品总监 	杭州,上海,北京	某大型电商公司	63-105万	1个月前	https://m.liepin.com/a/13251411.shtml	
23	3年以上 本科或以上	高级产品经理CP18004 	杭州	华数传媒	18-24万	1个月前	https://m.liepin.com/job/1916775483.shtml	https://m.liepin.com/company/1910150/
24	3年以上 本科或以上	产品经理CP18004 	杭州	华数传媒	18-24万	1个月前	https://m.liepin.com/job/1916775421.shtml	https://m.liepin.com/company/1910150/
25	3年以上 本科或以上	运输产品专家 	杭州	某互联网电商平台	19-36万	1个月前	https://m.liepin.com/a/13227973.shtml	
26	5年以上 本科或以上	数据分析 	杭州	一线互联网	35-63万	1个月前	https://m.liepin.com/a/13842619.shtml	
27	1年以上 学历不限	小程序产品经理 	杭州	国内某知名互联网公司	27-54万	1个月前	https://m.liepin.com/a/13890117.shtml	
28	5年以上 本科或以上	品牌经理 	杭州	全国知名药品厂商	24-35万	1个月前	https://m.liepin.com/a/13848589.shtml	
29	5年以上 学历不限	产品总监 	杭州,上海,北京	国内人工智能独角兽	36-60万	1个月前	https://m.liepin.com/a/13867609.shtml	
30	经验不限 学历不限	销售助理 	杭州-西湖区	成都趣睡科技有限公司	5-7万	1个月前	https://m.liepin.com/job/1917477457.shtml	https://m.liepin.com/company/8958051/
31	2年以上 大专或以上	产品部助理 	杭州-西湖区	成都趣睡科技有限公司	5-7万	1个月前	https://m.liepin.com/job/1917749803.shtml	https://m.liepin.com/company/8958051/
32	5年以上 学历不限	商品运营经理 	杭州	国内某知名服装品牌	18-30万	1个月前	https://m.liepin.com/a/13864387.shtml	
33	5年以上 学历不限	副总经理 	北京,上海,杭州	某央企电影发行公司 	42-78万	1个月前	https://m.liepin.com/a/13858977.shtml	
34	2年以上 本科或以上	蚂蚁金服-CTO线-产品运营专家 	杭州-西湖区	阿里巴巴	40-56万	1个月前	https://m.liepin.com/job/1917334337.shtml	https://m.liepin.com/company/1072424/
35	5年以上 本科或以上	产品经理 	杭州-滨江区	某互联网公司	32-56万	1个月前	https://m.liepin.com/a/13851793.shtml	
36	1年以上 学历不限	产品经理 	杭州	某医学检验行业龙头企业	13-19万	1个月前	https://m.liepin.com/a/13841211.shtml	
37	10年以上 学历不限	全新精品类产品电商 	杭州-滨江区	浙江吉利控股集团	面议	1个月前	https://m.liepin.com/job/1918516063.shtml	https://m.liepin.com/company/911622/
38	4年以上 本科或以上	数据库产品架构师 	北京,杭州,深圳	一线cloud服务类型公司	112-200万	1个月前	https://m.liepin.com/a/13819459.shtml	
39	5年以上 本科或以上	产品经理/产品总监 	杭州,成都,北京	某通信企业	48-84万	1个月前	https://m.liepin.com/a/13585351.shtml	
40	4年以上 本科或以上	资深产品经理 	杭州	杭州某大数据信息技术类公司	45-63万	1个月前	https://m.liepin.com/a/13814883.shtml	
41	3年以上 本科或以上	供应链产品专家 	杭州-余杭区	中通快递	12-24万	1个月前	https://m.liepin.com/job/1918501467.shtml	https://m.liepin.com/company/7883351/
42	3年以上 学历不限	产品经理/总监 	杭州,上海	某知名电商公司	42-60万	1个月前	https://m.liepin.com/a/13813117.shtml	
43	5年以上 本科或以上	资深业务架构师 	北京,杭州	国内某知名互联网企业	90-144万	1个月前	https://m.liepin.com/a/13417709.shtml	
44	3年以上 本科或以上	产品经理 	杭州-拱墅区	新船帮科技	24-30万	1个月前	https://m.liepin.com/a/13806701.shtml	
45	3年以上 学历不限	蒸烤箱性能提升工程师 	杭州	国内某知名上市电器公司	18-30万	1个月前	https://m.liepin.com/a/13801047.shtml	
46	10年以上 本科或以上	高级产品经理 	杭州	知名上市平台	52-72万	1个月前	https://m.liepin.com/a/13800735.shtml	
47	3年以上 本科或以上	运维工程师 	杭州	某知名互联网公司	40-80万	1个月前	https://m.liepin.com/a/13789517.shtml	
48	3年以上 本科或以上	数据平台高级专家 	杭州	大箴（杭州）科技有限公司	34-48万	1个月前	https://m.liepin.com/job/1915453439.shtml	https://m.liepin.com/company/9692929/
49	1年以上 学历不限	数据分析专家 	杭州,深圳,上海	国内即将上市知名互联网公司	60-84万	1个月前	https://m.liepin.com/a/13785737.shtml	
50	1年以上 学历不限	数据专家 	杭州,北京,上海	国内知名外资互联网公司	96-120万	1个月前	https://m.liepin.com/a/13785645.shtml	
51	3年以上 本科或以上	数据开发专家 	上海,杭州,南京	国内top电商集团	26-52万	1个月前	https://m.liepin.com/a/13265961.shtml	
52	3年以上 学历不限	软件算法经理 	杭州-余杭区	杭州某科技股份有限公司	22-30万	1个月前	https://m.liepin.com/a/13710725.shtml	
