	expr	job_title	location_company	name_company	salary	time	url	url_company
38	2年以上 本科或以上	产品经理 	深圳	国内知名互联网保险公司	15-29万	14小时前	https://m.liepin.com/a/14283875.shtml	
39	2年以上 大专或以上	ui设计师 	上海,北京,深圳	国内某知名互联网公司	18-36万	14小时前	https://m.liepin.com/a/13673039.shtml	
40	5年以上 本科或以上	产品质量总监/经理/顾问 	深圳	某知名软件企业	21-42万	14小时前	https://m.liepin.com/a/14702343.shtml	
41	8年以上 本科或以上	高级研发工程师 	深圳	b	24-48万	14小时前	https://m.liepin.com/a/14449427.shtml	
42	5年以上 大专或以上	CT/MR产品经理 	深圳	某高技术股份有限公司	24-48万	14小时前	https://m.liepin.com/a/14292839.shtml	
43	5年以上 硕士或以上	产品经理（鼠键方向） 	深圳	深圳市傲基电子商务股份有限公司	20-39万	14小时前	https://m.liepin.com/job/1916802007.shtml	https://m.liepin.com/company/8690691/
44	5年以上 本科或以上	产品市场经理 	深圳-龙岗区	深圳市傲基电子商务股份有限公司	20-39万	14小时前	https://m.liepin.com/job/1916868999.shtml	https://m.liepin.com/company/8690691/
45	5年以上 本科或以上	产品开发（电竞座椅） 	深圳	深圳市傲基电子商务股份有限公司	16-31万	14小时前	https://m.liepin.com/job/1916801757.shtml	https://m.liepin.com/company/8690691/
46	5年以上 本科或以上	产品总监（厨房小家电） 	深圳-龙岗区	深圳市傲基电子商务股份有限公司	33-52万	14小时前	https://m.liepin.com/job/1919434329.shtml	https://m.liepin.com/company/8690691/
47	5年以上 本科或以上	产品运营总监（工具方向） 	深圳-龙岗区	深圳市傲基电子商务股份有限公司	26-33万	14小时前	https://m.liepin.com/job/1919712247.shtml	https://m.liepin.com/company/8690691/
48	1年以上 本科或以上	商业分析师 	北京,上海,深圳	知名互联网社交公司	24-42万	14小时前	https://m.liepin.com/a/14595771.shtml	
49	1年以上 大专或以上	产品专员 	深圳-龙岗区	深圳晶与埔实业有限公司	6-10万	14小时前	https://m.liepin.com/job/1915526983.shtml	https://m.liepin.com/company/9630651/
50	2年以上 大专或以上	高级安全产品经理 	北京,深圳,广州	知名安全网络公司（D轮融资）	39-58万	14小时前	https://m.liepin.com/a/13870911.shtml	
51	5年以上 博士或以上	医学VP 	深圳-盐田区	深圳某生物公司	48-84万	14小时前	https://m.liepin.com/a/13583919.shtml	
